2026-07-31 03:37:44,560 Loading openai/whisper-small ...
Val:   8%|▊         | 155/2000 [00:16<05:55,  5.19utt/s]
Val:   8%|▊         | 156/2000 [00:16<06:09,  4.99utt/s]
Val:   8%|▊         | 157/2000 [00:16<06:40,  4.60utt/s]
Val:   8%|▊         | 158/2000 [00:17<06:57,  4.41utt/s]
Val:   8%|▊         | 159/2000 [00:17<07:07,  4.31utt/s]
Val:   8%|▊         | 160/2000 [00:17<07:09,  4.28utt/s]
Val:   8%|▊         | 161/2000 [00:17<07:11,  4.27utt/s]
Val:   8%|▊         | 162/2000 [00:18<07:20,  4.17utt/s]
Val:   8%|▊         | 163/2000 [00:18<07:30,  4.08utt/s]
Val:   8%|▊         | 164/2000 [00:18<07:23,  4.14utt/s]
Val:   8%|▊         | 165/2000 [00:18<07:22,  4.15utt/s]
Val:   8%|▊         | 166/2000 [00:19<07:22,  4.15utt/s]
Val:   8%|▊         | 167/2000 [00:19<07:25,  4.12utt/s]
Val:   8%|▊         | 168/2000 [00:19<07:21,  4.15utt/s]
Val:   8%|▊         | 169/2000 [00:19<07:34,  4.03utt/s]
Val:   8%|▊         | 170/2000 [00:20<07:26,  4.10utt/s]
Val:   9%|▊         | 171/2000 [00:20<07:20,  4.15utt/s]
Val:   9%|▊         | 172/2000 [00:20<07:22,  4.13utt/s]
Val:   9%|▊         | 173/2000 [00:20<07:18,  4.17utt/s]
Val:   9%|▊         | 174/2000 [00:21<07:14,  4.20utt/s]
Val:   9%|▉         | 175/2000 [00:21<07:17,  4.17utt/s]
Val:   9%|▉         | 178/2000 [00:21<03:51,  7.86utt/s]
Val:   9%|▉         | 181/2000 [00:21<02:46, 10.95utt/s]
Val:   9%|▉         | 184/2000 [00:21<02:11, 13.86utt/s]
Val:   9%|▉         | 187/2000 [00:21<01:55, 15.66utt/s]
Val:  10%|▉         | 190/2000 [00:22<01:43, 17.45utt/s]
Val:  10%|▉         | 193/2000 [00:22<01:34, 19.21utt/s]
Val:  10%|▉         | 196/2000 [00:22<01:35, 18.87utt/s]
Val:  10%|▉         | 199/2000 [00:22<01:29, 20.21utt/s]
Val:  10%|█         | 202/2000 [00:22<01:24, 21.36utt/s]
Val:  10%|█         | 205/2000 [00:22<01:21, 22.01utt/s]
Val:  10%|█         | 208/2000 [00:22<01:19, 22.47utt/s]
Val:  11%|█         | 211/2000 [00:22<01:17, 23.01utt/s]
Val:  11%|█         | 214/2000 [00:23<01:15, 23.68utt/s]
Val:  11%|█         | 217/2000 [00:23<01:15, 23.77utt/s]
Val:  11%|█         | 220/2000 [00:23<01:18, 22.67utt/s]
Val:  11%|█         | 223/2000 [00:23<01:14, 23.78utt/s]
Val:  11%|█▏        | 226/2000 [00:23<01:14, 23.96utt/s]
Val:  11%|█▏        | 229/2000 [00:23<01:14, 23.85utt/s]
Val:  12%|█▏        | 232/2000 [00:24<02:56, 10.03utt/s]
Val:  12%|█▏        | 234/2000 [00:24<03:49,  7.71utt/s]
Val:  12%|█▏        | 236/2000 [00:25<04:32,  6.48utt/s]
Val:  12%|█▏        | 238/2000 [00:25<05:08,  5.72utt/s]
Val:  12%|█▏        | 239/2000 [00:26<05:30,  5.33utt/s]
Val:  12%|█▏        | 240/2000 [00:26<05:45,  5.10utt/s]
Val:  12%|█▏        | 241/2000 [00:26<06:00,  4.88utt/s]
Val:  12%|█▏        | 242/2000 [00:26<06:18,  4.64utt/s]
Val:  12%|█▏        | 243/2000 [00:27<06:32,  4.48utt/s]
Val:  12%|█▏        | 244/2000 [00:27<06:52,  4.26utt/s]
Val:  12%|█▏        | 245/2000 [00:27<06:50,  4.28utt/s]
Val:  12%|█▏        | 246/2000 [00:27<06:50,  4.27utt/s]
Val:  12%|█▏        | 247/2000 [00:28<07:18,  3.99utt/s]
Val:  12%|█▏        | 248/2000 [00:28<07:34,  3.85utt/s]
Val:  12%|█▏        | 249/2000 [00:28<07:27,  3.91utt/s]
Val:  12%|█▎        | 250/2000 [00:28<07:41,  3.79utt/s]
Val:  13%|█▎        | 251/2000 [00:29<07:31,  3.87utt/s]
Val:  13%|█▎        | 252/2000 [00:29<07:19,  3.98utt/s]
Val:  13%|█▎        | 253/2000 [00:29<07:27,  3.90utt/s]
Val:  13%|█▎        | 254/2000 [00:29<07:15,  4.01utt/s]
Val:  13%|█▎        | 255/2000 [00:30<07:20,  3.96utt/s]
Val:  13%|█▎        | 256/2000 [00:30<07:15,  4.00utt/s]
Val:  13%|█▎        | 257/2000 [00:30<07:01,  4.13utt/s]
Val:  13%|█▎        | 258/2000 [00:30<07:09,  4.05utt/s]
Val:  13%|█▎        | 259/2000 [00:31<07:06,  4.08utt/s]
Val:  13%|█▎        | 260/2000 [00:31<07:00,  4.14utt/s]
Val:  13%|█▎        | 261/2000 [00:31<06:53,  4.20utt/s]
Val:  13%|█▎        | 262/2000 [00:31<06:46,  4.28utt/s]
Val:  13%|█▎        | 263/2000 [00:32<06:52,  4.21utt/s]
Val:  13%|█▎        | 264/2000 [00:32<06:47,  4.25utt/s]
Val:  13%|█▎        | 265/2000 [00:32<06:43,  4.30utt/s]
Val:  13%|█▎        | 266/2000 [00:32<06:40,  4.33utt/s]
Val:  13%|█▎        | 267/2000 [00:32<06:44,  4.28utt/s]
Val:  13%|█▎        | 268/2000 [00:33<06:43,  4.29utt/s]
Val:  14%|█▎        | 271/2000 [00:33<03:39,  7.87utt/s]
Val:  14%|█▎        | 274/2000 [00:33<02:35, 11.12utt/s]
Val:  14%|█▍        | 276/2000 [00:33<02:15, 12.70utt/s]
Val:  14%|█▍        | 279/2000 [00:33<01:49, 15.74utt/s]
Val:  14%|█▍        | 282/2000 [00:33<01:34, 18.16utt/s]
Val:  14%|█▍        | 285/2000 [00:34<02:43, 10.46utt/s]
Val:  14%|█▍        | 287/2000 [00:34<03:41,  7.75utt/s]
Val:  14%|█▍        | 289/2000 [00:35<04:26,  6.42utt/s]
Val:  14%|█▍        | 290/2000 [00:35<04:46,  5.96utt/s]
Val:  15%|█▍        | 291/2000 [00:35<04:45,  5.99utt/s]
Val:  15%|█▍        | 293/2000 [00:35<03:39,  7.78utt/s]
Val:  15%|█▍        | 295/2000 [00:36<03:50,  7.39utt/s]
Val:  15%|█▍        | 298/2000 [00:36<02:45, 10.27utt/s]
Val:  15%|█▌        | 300/2000 [00:36<03:05,  9.16utt/s]
Val:  15%|█▌        | 302/2000 [00:36<04:08,  6.83utt/s]
Val:  15%|█▌        | 303/2000 [00:37<04:36,  6.13utt/s]
Val:  15%|█▌        | 304/2000 [00:37<05:01,  5.62utt/s]
Val:  15%|█▌        | 305/2000 [00:37<05:40,  4.98utt/s]
Val:  15%|█▌        | 306/2000 [00:37<06:06,  4.63utt/s]
Val:  15%|█▌        | 307/2000 [00:38<06:15,  4.51utt/s]
Val:  15%|█▌        | 308/2000 [00:38<06:19,  4.46utt/s]
Val:  15%|█▌        | 309/2000 [00:38<06:27,  4.36utt/s]
Val:  16%|█▌        | 310/2000 [00:38<06:33,  4.30utt/s]
Val:  16%|█▌        | 311/2000 [00:39<06:34,  4.28utt/s]
Val:  16%|█▌        | 312/2000 [00:39<06:45,  4.16utt/s]
Val:  16%|█▌        | 313/2000 [00:39<06:51,  4.10utt/s]
Val:  16%|█▌        | 314/2000 [00:39<06:52,  4.09utt/s]
Val:  16%|█▌        | 315/2000 [00:40<06:47,  4.14utt/s]
Val:  16%|█▌        | 316/2000 [00:40<06:36,  4.24utt/s]
Val:  16%|█▌        | 317/2000 [00:40<06:27,  4.35utt/s]
Val:  16%|█▌        | 318/2000 [00:40<06:22,  4.40utt/s]
Val:  16%|█▌        | 319/2000 [00:41<06:37,  4.23utt/s]
Val:  16%|█▌        | 320/2000 [00:41<06:41,  4.19utt/s]
Val:  16%|█▌        | 321/2000 [00:41<06:41,  4.18utt/s]
Val:  16%|█▌        | 322/2000 [00:41<06:45,  4.14utt/s]
Val:  16%|█▌        | 323/2000 [00:42<06:43,  4.16utt/s]
Val:  16%|█▌        | 324/2000 [00:42<06:39,  4.20utt/s]
Val:  16%|█▋        | 325/2000 [00:42<06:51,  4.07utt/s]
Val:  16%|█▋        | 326/2000 [00:42<06:55,  4.03utt/s]
Val:  16%|█▋        | 327/2000 [00:42<06:45,  4.12utt/s]
Val:  16%|█▋        | 328/2000 [00:43<06:38,  4.20utt/s]
Val:  16%|█▋        | 329/2000 [00:43<06:39,  4.19utt/s]
Val:  16%|█▋        | 330/2000 [00:43<06:34,  4.24utt/s]
Val:  17%|█▋        | 331/2000 [00:43<06:32,  4.25utt/s]
Val:  17%|█▋        | 332/2000 [00:44<06:31,  4.26utt/s]
Val:  17%|█▋        | 333/2000 [00:44<06:30,  4.27utt/s]
Val:  17%|█▋        | 334/2000 [00:44<06:37,  4.19utt/s]
Val:  17%|█▋        | 335/2000 [00:44<06:45,  4.11utt/s]
Val:  17%|█▋        | 336/2000 [00:45<06:45,  4.10utt/s]
Val:  17%|█▋        | 337/2000 [00:45<06:42,  4.13utt/s]
Val:  17%|█▋        | 340/2000 [00:45<04:36,  6.00utt/s]
Val:  17%|█▋        | 341/2000 [00:45<05:11,  5.33utt/s]
Val:  17%|█▋        | 342/2000 [00:46<05:29,  5.03utt/s]
Val:  17%|█▋        | 343/2000 [00:46<05:43,  4.83utt/s]
Val:  17%|█▋        | 344/2000 [00:46<05:56,  4.65utt/s]
Val:  17%|█▋        | 345/2000 [00:46<06:14,  4.42utt/s]
Val:  17%|█▋        | 346/2000 [00:47<06:25,  4.29utt/s]
Val:  17%|█▋        | 347/2000 [00:47<06:29,  4.24utt/s]
Val:  17%|█▋        | 348/2000 [00:47<06:23,  4.30utt/s]
Val:  17%|█▋        | 349/2000 [00:47<06:23,  4.30utt/s]
Val:  18%|█▊        | 350/2000 [00:48<06:41,  4.11utt/s]
Val:  18%|█▊        | 351/2000 [00:48<06:29,  4.23utt/s]
Val:  18%|█▊        | 352/2000 [00:48<06:31,  4.21utt/s]
Val:  18%|█▊        | 353/2000 [00:48<06:29,  4.23utt/s]
Val:  18%|█▊        | 354/2000 [00:49<06:30,  4.22utt/s]
Val:  18%|█▊        | 355/2000 [00:49<06:30,  4.21utt/s]
Val:  18%|█▊        | 356/2000 [00:49<06:39,  4.12utt/s]
Val:  18%|█▊        | 357/2000 [00:49<06:35,  4.16utt/s]
Val:  18%|█▊        | 358/2000 [00:50<06:38,  4.12utt/s]
Val:  18%|█▊        | 359/2000 [00:50<06:29,  4.21utt/s]
Val:  18%|█▊        | 360/2000 [00:50<06:26,  4.24utt/s]
Val:  18%|█▊        | 361/2000 [00:50<06:28,  4.22utt/s]
Val:  18%|█▊        | 362/2000 [00:51<06:31,  4.19utt/s]
Val:  18%|█▊        | 363/2000 [00:51<06:29,  4.20utt/s]
Val:  18%|█▊        | 364/2000 [00:51<06:30,  4.19utt/s]
Val:  18%|█▊        | 365/2000 [00:51<06:28,  4.21utt/s]
Val:  18%|█▊        | 366/2000 [00:51<05:24,  5.04utt/s]
Val:  18%|█▊        | 369/2000 [00:51<02:56,  9.26utt/s]
Val:  19%|█▊        | 372/2000 [00:52<02:09, 12.60utt/s]
Val:  19%|█▉        | 375/2000 [00:52<01:51, 14.52utt/s]
Val:  19%|█▉        | 378/2000 [00:52<01:40, 16.12utt/s]
Val:  19%|█▉        | 381/2000 [00:52<01:29, 18.06utt/s]
Val:  19%|█▉        | 384/2000 [00:52<01:21, 19.72utt/s]
Val:  19%|█▉        | 387/2000 [00:52<01:15, 21.28utt/s]
Val:  20%|█▉        | 390/2000 [00:52<01:10, 22.81utt/s]
Val:  20%|█▉        | 393/2000 [00:52<01:06, 24.02utt/s]
Val:  20%|█▉        | 396/2000 [00:53<01:10, 22.84utt/s]
Val:  20%|█▉        | 399/2000 [00:53<01:07, 23.67utt/s]
Val:  20%|██        | 402/2000 [00:53<01:09, 22.90utt/s]
Val:  20%|██        | 405/2000 [00:53<01:06, 24.04utt/s]
Val:  20%|██        | 408/2000 [00:53<01:06, 23.87utt/s]
Val:  21%|██        | 411/2000 [00:53<01:04, 24.57utt/s]
Val:  21%|██        | 414/2000 [00:53<01:05, 24.29utt/s]
Val:  21%|██        | 417/2000 [00:54<02:04, 12.68utt/s]
Val:  21%|██        | 419/2000 [00:54<02:30, 10.48utt/s]
Val:  21%|██        | 422/2000 [00:54<02:07, 12.35utt/s]
Val:  21%|██        | 424/2000 [00:55<03:07,  8.40utt/s]
Val:  21%|██▏       | 426/2000 [00:55<03:52,  6.78utt/s]
Val:  21%|██▏       | 428/2000 [00:56<04:27,  5.87utt/s]
Val:  21%|██▏       | 429/2000 [00:56<04:44,  5.52utt/s]
Val:  22%|██▏       | 430/2000 [00:56<05:01,  5.20utt/s]
Val:  22%|██▏       | 431/2000 [00:56<05:31,  4.74utt/s]
Val:  22%|██▏       | 432/2000 [00:57<05:38,  4.63utt/s]
Val:  22%|██▏       | 433/2000 [00:57<05:58,  4.37utt/s]
Val:  22%|██▏       | 434/2000 [00:57<05:58,  4.37utt/s]
Val:  22%|██▏       | 435/2000 [00:57<06:07,  4.26utt/s]
Val:  22%|██▏       | 437/2000 [00:58<04:05,  6.38utt/s]
Val:  22%|██▏       | 440/2000 [00:58<03:38,  7.14utt/s]
Val:  22%|██▏       | 441/2000 [00:58<04:06,  6.32utt/s]
Val:  22%|██▏       | 442/2000 [00:58<04:30,  5.75utt/s]
Val:  22%|██▏       | 443/2000 [00:59<04:51,  5.35utt/s]
Val:  22%|██▏       | 444/2000 [00:59<05:06,  5.07utt/s]
Val:  22%|██▏       | 445/2000 [00:59<05:33,  4.66utt/s]
Val:  22%|██▏       | 446/2000 [00:59<05:30,  4.71utt/s]
Val:  22%|██▏       | 447/2000 [01:00<05:45,  4.50utt/s]
Val:  22%|██▏       | 448/2000 [01:00<05:56,  4.35utt/s]
Val:  22%|██▏       | 449/2000 [01:00<05:59,  4.32utt/s]
Val:  22%|██▎       | 450/2000 [01:00<05:57,  4.33utt/s]
Val:  23%|██▎       | 451/2000 [01:01<06:01,  4.28utt/s]
Val:  23%|██▎       | 452/2000 [01:01<05:12,  4.95utt/s]
Val:  23%|██▎       | 455/2000 [01:01<02:56,  8.77utt/s]
Val:  23%|██▎       | 457/2000 [01:01<02:25, 10.64utt/s]
Val:  23%|██▎       | 460/2000 [01:01<01:50, 13.90utt/s]
Val:  23%|██▎       | 463/2000 [01:01<01:58, 13.01utt/s]
Val:  23%|██▎       | 466/2000 [01:01<01:38, 15.58utt/s]
Val:  23%|██▎       | 468/2000 [01:02<02:03, 12.39utt/s]
Val:  24%|██▎       | 470/2000 [01:02<03:07,  8.16utt/s]
Val:  24%|██▎       | 472/2000 [01:03<03:59,  6.39utt/s]
Val:  24%|██▎       | 473/2000 [01:03<04:19,  5.89utt/s]
Val:  24%|██▎       | 474/2000 [01:03<04:40,  5.44utt/s]
Val:  24%|██▍       | 475/2000 [01:03<05:01,  5.06utt/s]
Val:  24%|██▍       | 476/2000 [01:04<05:17,  4.80utt/s]
Val:  24%|██▍       | 477/2000 [01:04<05:32,  4.58utt/s]
Val:  24%|██▍       | 478/2000 [01:04<05:39,  4.49utt/s]
Val:  24%|██▍       | 479/2000 [01:04<05:45,  4.40utt/s]
Val:  24%|██▍       | 480/2000 [01:05<05:51,  4.33utt/s]
Val:  24%|██▍       | 481/2000 [01:05<05:54,  4.28utt/s]
Val:  24%|██▍       | 482/2000 [01:05<06:01,  4.20utt/s]
Val:  24%|██▍       | 483/2000 [01:05<05:59,  4.21utt/s]
Val:  24%|██▍       | 484/2000 [01:06<05:58,  4.23utt/s]
Val:  24%|██▍       | 485/2000 [01:06<05:56,  4.25utt/s]
Val:  24%|██▍       | 486/2000 [01:06<06:18,  4.00utt/s]
Val:  24%|██▍       | 487/2000 [01:06<05:33,  4.53utt/s]
Val:  24%|██▍       | 490/2000 [01:07<04:01,  6.25utt/s]
Val:  25%|██▍       | 491/2000 [01:07<04:38,  5.41utt/s]
Val:  25%|██▍       | 492/2000 [01:07<04:58,  5.06utt/s]
Val:  25%|██▍       | 493/2000 [01:07<05:22,  4.68utt/s]
Val:  25%|██▍       | 494/2000 [01:08<05:48,  4.32utt/s]
Val:  25%|██▍       | 495/2000 [01:08<06:34,  3.82utt/s]
Val:  25%|██▍       | 496/2000 [01:08<06:38,  3.77utt/s]
Val:  25%|██▍       | 497/2000 [01:09<06:49,  3.67utt/s]
Val:  25%|██▍       | 498/2000 [01:09<06:38,  3.77utt/s]
Val:  25%|██▍       | 499/2000 [01:09<06:49,  3.67utt/s]
Val:  25%|██▌       | 500/2000 [01:09<06:42,  3.72utt/s]
Val:  25%|██▌       | 501/2000 [01:10<07:02,  3.55utt/s]
Val:  25%|██▌       | 502/2000 [01:10<06:45,  3.69utt/s]
Val:  25%|██▌       | 503/2000 [01:10<06:52,  3.63utt/s]
Val:  25%|██▌       | 504/2000 [01:10<06:34,  3.79utt/s]
Val:  25%|██▌       | 505/2000 [01:11<06:25,  3.88utt/s]
Val:  25%|██▌       | 506/2000 [01:11<06:18,  3.95utt/s]
Val:  25%|██▌       | 507/2000 [01:11<06:20,  3.93utt/s]
Val:  25%|██▌       | 508/2000 [01:11<06:25,  3.87utt/s]
Val:  25%|██▌       | 509/2000 [01:12<06:16,  3.96utt/s]
Val:  26%|██▌       | 510/2000 [01:12<06:09,  4.03utt/s]
Val:  26%|██▌       | 511/2000 [01:12<06:21,  3.90utt/s]
Val:  26%|██▌       | 512/2000 [01:12<06:16,  3.96utt/s]
Val:  26%|██▌       | 513/2000 [01:13<06:15,  3.96utt/s]
Val:  26%|██▌       | 514/2000 [01:13<06:05,  4.06utt/s]
Val:  26%|██▌       | 515/2000 [01:13<05:58,  4.14utt/s]
Val:  26%|██▌       | 516/2000 [01:13<06:07,  4.04utt/s]
Val:  26%|██▌       | 517/2000 [01:14<06:06,  4.05utt/s]
Val:  26%|██▌       | 518/2000 [01:14<06:05,  4.05utt/s]
Val:  26%|██▌       | 519/2000 [01:14<06:02,  4.08utt/s]
Val:  26%|██▌       | 520/2000 [01:14<05:57,  4.14utt/s]
Val:  26%|██▌       | 521/2000 [01:15<05:54,  4.17utt/s]
Val:  26%|██▌       | 522/2000 [01:15<05:59,  4.11utt/s]
Val:  26%|██▌       | 523/2000 [01:15<05:55,  4.16utt/s]
Val:  26%|██▌       | 524/2000 [01:15<05:48,  4.24utt/s]
Val:  26%|██▋       | 525/2000 [01:16<05:58,  4.11utt/s]
Val:  26%|██▋       | 526/2000 [01:16<05:59,  4.10utt/s]
Val:  26%|██▋       | 527/2000 [01:16<05:55,  4.15utt/s]
Val:  26%|██▋       | 528/2000 [01:16<05:54,  4.15utt/s]
Val:  26%|██▋       | 529/2000 [01:17<06:17,  3.90utt/s]
Val:  26%|██▋       | 530/2000 [01:17<06:13,  3.93utt/s]
Val:  27%|██▋       | 531/2000 [01:17<06:07,  4.00utt/s]
Val:  27%|██▋       | 532/2000 [01:17<05:56,  4.11utt/s]
Val:  27%|██▋       | 533/2000 [01:18<05:52,  4.16utt/s]
Val:  27%|██▋       | 534/2000 [01:18<05:46,  4.23utt/s]
Val:  27%|██▋       | 536/2000 [01:18<03:48,  6.41utt/s]
Val:  27%|██▋       | 539/2000 [01:18<02:23, 10.19utt/s]
Val:  27%|██▋       | 542/2000 [01:18<02:26,  9.97utt/s]
Val:  27%|██▋       | 544/2000 [01:19<03:22,  7.19utt/s]
Val:  27%|██▋       | 545/2000 [01:19<03:45,  6.45utt/s]
Val:  27%|██▋       | 546/2000 [01:19<04:07,  5.88utt/s]
Val:  27%|██▋       | 547/2000 [01:19<04:28,  5.41utt/s]
Val:  27%|██▋       | 548/2000 [01:20<04:42,  5.13utt/s]
Val:  27%|██▋       | 549/2000 [01:20<04:55,  4.91utt/s]
Val:  28%|██▊       | 550/2000 [01:20<05:15,  4.60utt/s]
Val:  28%|██▊       | 551/2000 [01:20<05:26,  4.44utt/s]
Val:  28%|██▊       | 552/2000 [01:21<05:35,  4.32utt/s]
Val:  28%|██▊       | 553/2000 [01:21<05:34,  4.32utt/s]
Val:  28%|██▊       | 554/2000 [01:21<05:35,  4.31utt/s]
Val:  28%|██▊       | 555/2000 [01:21<05:37,  4.29utt/s]
Val:  28%|██▊       | 556/2000 [01:22<05:38,  4.26utt/s]
Val:  28%|██▊       | 557/2000 [01:22<05:56,  4.05utt/s]
Val:  28%|██▊       | 558/2000 [01:22<05:55,  4.05utt/s]
Val:  28%|██▊       | 559/2000 [01:22<05:48,  4.14utt/s]
Val:  28%|██▊       | 560/2000 [01:23<05:55,  4.05utt/s]
Val:  28%|██▊       | 561/2000 [01:23<05:55,  4.05utt/s]
Val:  28%|██▊       | 562/2000 [01:23<05:50,  4.10utt/s]
Val:  28%|██▊       | 563/2000 [01:23<05:44,  4.17utt/s]
Val:  28%|██▊       | 564/2000 [01:24<05:42,  4.19utt/s]
Val:  28%|██▊       | 565/2000 [01:24<05:42,  4.19utt/s]
Val:  28%|██▊       | 566/2000 [01:24<05:40,  4.21utt/s]
Val:  28%|██▊       | 567/2000 [01:24<05:39,  4.22utt/s]
Val:  28%|██▊       | 568/2000 [01:25<05:36,  4.26utt/s]
Val:  28%|██▊       | 569/2000 [01:25<05:01,  4.75utt/s]
Val:  29%|██▊       | 572/2000 [01:25<02:42,  8.78utt/s]
Val:  29%|██▉       | 575/2000 [01:25<01:57, 12.15utt/s]
Val:  29%|██▉       | 578/2000 [01:25<01:31, 15.49utt/s]
Val:  29%|██▉       | 581/2000 [01:25<01:19, 17.85utt/s]
Val:  29%|██▉       | 584/2000 [01:25<01:10, 20.20utt/s]
Val:  29%|██▉       | 587/2000 [01:25<01:04, 21.76utt/s]
Val:  30%|██▉       | 590/2000 [01:26<02:33,  9.21utt/s]
Val:  30%|██▉       | 592/2000 [01:27<03:16,  7.16utt/s]
Val:  30%|██▉       | 594/2000 [01:27<03:52,  6.05utt/s]
Val:  30%|██▉       | 596/2000 [01:28<04:19,  5.41utt/s]
Val:  30%|██▉       | 597/2000 [01:28<04:32,  5.14utt/s]
Val:  30%|██▉       | 598/2000 [01:28<04:42,  4.95utt/s]
Val:  30%|██▉       | 599/2000 [01:28<04:52,  4.78utt/s]
Val:  30%|███       | 600/2000 [01:29<05:00,  4.66utt/s]
Val:  30%|███       | 602/2000 [01:29<03:32,  6.58utt/s]
Val:  30%|███       | 605/2000 [01:29<02:19, 10.03utt/s]
Val:  30%|███       | 608/2000 [01:29<01:46, 13.11utt/s]
Val:  30%|███       | 610/2000 [01:29<02:17, 10.09utt/s]
Val:  31%|███       | 612/2000 [01:30<03:15,  7.09utt/s]
Val:  31%|███       | 614/2000 [01:30<03:48,  6.06utt/s]
Val:  31%|███       | 615/2000 [01:30<04:08,  5.58utt/s]
Val:  31%|███       | 616/2000 [01:31<04:25,  5.22utt/s]
Val:  31%|███       | 617/2000 [01:31<04:42,  4.89utt/s]
Val:  31%|███       | 618/2000 [01:31<04:55,  4.68utt/s]
Val:  31%|███       | 619/2000 [01:31<05:09,  4.46utt/s]
Val:  31%|███       | 620/2000 [01:32<05:25,  4.24utt/s]
Val:  31%|███       | 621/2000 [01:32<05:27,  4.21utt/s]
Val:  31%|███       | 622/2000 [01:32<05:26,  4.22utt/s]
Val:  31%|███       | 623/2000 [01:32<05:26,  4.21utt/s]
Val:  31%|███       | 624/2000 [01:33<05:28,  4.19utt/s]
Val:  31%|███▏      | 625/2000 [01:33<05:28,  4.19utt/s]
Val:  31%|███▏      | 626/2000 [01:33<05:34,  4.11utt/s]
Val:  31%|███▏      | 627/2000 [01:33<05:33,  4.11utt/s]
Val:  31%|███▏      | 628/2000 [01:34<05:27,  4.19utt/s]
Val:  31%|███▏      | 629/2000 [01:34<05:47,  3.94utt/s]
Val:  32%|███▏      | 630/2000 [01:34<05:40,  4.02utt/s]
Val:  32%|███▏      | 631/2000 [01:34<05:59,  3.81utt/s]
Val:  32%|███▏      | 632/2000 [01:35<05:52,  3.88utt/s]
Val:  32%|███▏      | 633/2000 [01:35<05:40,  4.02utt/s]
Val:  32%|███▏      | 634/2000 [01:35<05:32,  4.10utt/s]
Val:  32%|███▏      | 635/2000 [01:35<05:27,  4.16utt/s]
Val:  32%|███▏      | 636/2000 [01:36<05:30,  4.12utt/s]
Val:  32%|███▏      | 637/2000 [01:36<05:23,  4.21utt/s]
Val:  32%|███▏      | 638/2000 [01:36<05:28,  4.15utt/s]
Val:  32%|███▏      | 639/2000 [01:36<05:24,  4.19utt/s]
Val:  32%|███▏      | 640/2000 [01:37<05:28,  4.15utt/s]
Val:  32%|███▏      | 641/2000 [01:37<05:25,  4.17utt/s]
Val:  32%|███▏      | 642/2000 [01:37<05:23,  4.20utt/s]
Val:  32%|███▏      | 643/2000 [01:37<05:37,  4.03utt/s]
Val:  32%|███▏      | 644/2000 [01:37<05:09,  4.38utt/s]
Val:  32%|███▏      | 646/2000 [01:38<03:42,  6.08utt/s]
Val:  32%|███▏      | 648/2000 [01:38<02:47,  8.09utt/s]
Val:  33%|███▎      | 651/2000 [01:38<02:48,  8.00utt/s]
Val:  33%|███▎      | 652/2000 [01:38<03:10,  7.08utt/s]
Val:  33%|███▎      | 655/2000 [01:38<02:16,  9.86utt/s]
Val:  33%|███▎      | 657/2000 [01:39<01:58, 11.38utt/s]
Val:  33%|███▎      | 660/2000 [01:39<01:31, 14.65utt/s]
Val:  33%|███▎      | 663/2000 [01:39<01:25, 15.66utt/s]
Val:  33%|███▎      | 666/2000 [01:39<01:13, 18.11utt/s]
Val:  33%|███▎      | 669/2000 [01:39<01:05, 20.24utt/s]
Val:  34%|███▎      | 672/2000 [01:40<01:41, 13.14utt/s]
Val:  34%|███▎      | 674/2000 [01:40<01:37, 13.58utt/s]
Val:  34%|███▍      | 677/2000 [01:40<01:22, 16.11utt/s]
Val:  34%|███▍      | 680/2000 [01:40<01:10, 18.79utt/s]
Val:  34%|███▍      | 683/2000 [01:40<01:04, 20.34utt/s]
Val:  34%|███▍      | 686/2000 [01:40<01:02, 20.91utt/s]
Val:  34%|███▍      | 689/2000 [01:40<00:59, 21.99utt/s]
Val:  35%|███▍      | 692/2000 [01:40<01:00, 21.78utt/s]
Val:  35%|███▍      | 695/2000 [01:41<02:13,  9.79utt/s]
Val:  35%|███▍      | 697/2000 [01:42<02:57,  7.32utt/s]
Val:  35%|███▍      | 699/2000 [01:42<02:54,  7.47utt/s]
Val:  35%|███▌      | 702/2000 [01:42<02:15,  9.61utt/s]
Val:  35%|███▌      | 705/2000 [01:42<01:46, 12.14utt/s]
Val:  35%|███▌      | 708/2000 [01:42<01:28, 14.61utt/s]
Val:  36%|███▌      | 711/2000 [01:42<01:18, 16.42utt/s]
Val:  36%|███▌      | 714/2000 [01:42<01:09, 18.52utt/s]
Val:  36%|███▌      | 717/2000 [01:43<01:02, 20.50utt/s]
Val:  36%|███▌      | 720/2000 [01:43<00:58, 22.01utt/s]
Val:  36%|███▌      | 723/2000 [01:43<00:55, 23.09utt/s]
Val:  36%|███▋      | 726/2000 [01:43<00:54, 23.40utt/s]
Val:  36%|███▋      | 729/2000 [01:43<00:53, 23.87utt/s]
Val:  37%|███▋      | 732/2000 [01:43<00:50, 24.90utt/s]
Val:  37%|███▋      | 735/2000 [01:43<00:50, 25.09utt/s]
Val:  37%|███▋      | 738/2000 [01:43<00:48, 26.23utt/s]
Val:  37%|███▋      | 741/2000 [01:44<01:43, 12.12utt/s]
Val:  37%|███▋      | 744/2000 [01:45<02:48,  7.45utt/s]
Val:  37%|███▋      | 746/2000 [01:45<03:15,  6.41utt/s]
Val:  37%|███▋      | 748/2000 [01:46<03:41,  5.65utt/s]
Val:  37%|███▋      | 749/2000 [01:46<03:55,  5.31utt/s]
Val:  38%|███▊      | 750/2000 [01:46<04:11,  4.96utt/s]
